,Unnamed: 0,DISTRICT_NUMBER,DISTRICT,CAMPUS_NUMBER,CAMPUS,REGION,COUNTY,SCHOOL_TYPE,GRADES_SERVED,CHARTER,URBANICITY,NUMBER_OF_STUDENTS,OVERALL_RATING,OVERALL_SCORE,%_ECONOMICALLY_DISADVANTAGED,%_EB/EL_STUDENTS,FREE_LUNCH_QUALIFIED_COUNT,REDUCED-PRICE_LUNCH_QUALIFIED_COUNT,RACE_AMERICAN_INDIAN_OR_ALASKA_NATIVE,RACE_ASIAN,RACE_BLACK_OR_AFRICAN_AMERICAN,RACE_HISPANIC/LATINO,RACE_NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,RACE_TWO_OR_MORE_RACES,RACE_WHITE,TEACHERS_COUNT,LAT,LONG,MEDIAN_HOUSEHOLD_INCOME_AREA,ST_SCHID,AVG_TEACHER_SALARY
9374,9374,178904,CORPUS CHRISTI ISD,178904049.0,HAMLIN MIDDLE,REGION 02: CORPUS CHRISTI,NUECES,Middle School,06 - 08,No,Rural,481,D,69,0.846,0.069,396.0,11.0,0.0,2.0,18.0,846.0,4.0,10.0,82.0,32.28,32.88085,-100.13279,,TX-178904-178904049,56921.0
9375,9375,178904,CORPUS CHRISTI ISD,178904050.0,MARTIN MIDDLE,REGION 02: CORPUS CHRISTI,NUECES,Middle School,06 - 08,No,Urban,441,F,51,0.937,0.243,405.0,8.0,2.0,0.0,18.0,812.0,0.0,0.0,50.0,33.8,27.76297,-97.42873,,TX-178904-178904050,56921.0
9376,9376,178904,CORPUS CHRISTI ISD,178904054.0,STUDENT SUPPORT CENTER,REGION 02: CORPUS CHRISTI,NUECES,Elem/Secondary,04 - 12,No,,96,Not Rated,.,0.792,0.052,74.0,2.0,0.0,4.0,8.0,154.0,0.0,4.0,22.0,27.06,,,,TX-178904-178904054,56921.0
9377,9377,178904,CORPUS CHRISTI ISD,178904055.0,KAFFIE MIDDLE,REGION 02: CORPUS CHRISTI,NUECES,Middle School,06 - 08,No,,762,B,82,0.463,0.031,338.0,15.0,0.0,84.0,76.0,1018.0,0.0,20.0,326.0,39.19,,,,TX-178904-178904055,56921.0
9378,9378,178904,CORPUS CHRISTI ISD,178904056.0,GRANT MIDDLE,REGION 02: CORPUS CHRISTI,NUECES,Middle School,06 - 08,No,Urban,789,C,72,0.586,0.046,443.0,19.0,0.0,18.0,62.0,1268.0,4.0,20.0,206.0,46.36,27.68918,-97.41422,,TX-178904-178904056,56921.0
9379,9379,178904,CORPUS CHRISTI ISD,178904057.0,ADKINS MIDDLE,REGION 02: CORPUS CHRISTI,NUECES,Middle School,06 - 08,No,,956,C,77,0.478,0.048,439.0,18.0,6.0,56.0,62.0,1414.0,4.0,40.0,330.0,51.87,,,,TX-178904-178904057,56921.0
9380,9380,178904,CORPUS CHRISTI ISD,178904101.0,ALLEN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,217,D,68,0.949,0.235,200.0,8.0,2.0,0.0,4.0,400.0,0.0,4.0,28.0,17.27,27.77596,-97.41087,,TX-178904-178904101,56921.0
9381,9381,178904,CORPUS CHRISTI ISD,178904101.0,ALLEN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,217,D,68,0.949,0.235,200.0,8.0,2.0,0.0,4.0,400.0,0.0,4.0,28.0,17.27,29.83544,-95.39446,,TX-178904-178904101,56921.0
9382,9382,178904,CORPUS CHRISTI ISD,178904104.0,MARY HELEN BERLANGA EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,,497,C,72,0.915,0.123,438.0,19.0,0.0,0.0,10.0,940.0,0.0,12.0,36.0,31.09,,,,TX-178904-178904104,56921.0
9383,9383,178904,CORPUS CHRISTI ISD,178904106.0,HICKS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Suburban,545,B,80,0.947,0.132,494.0,23.0,0.0,6.0,22.0,1000.0,4.0,12.0,50.0,36.1,29.68768,-95.62619,,TX-178904-178904106,56921.0
9384,9384,178904,CORPUS CHRISTI ISD,178904107.0,WYNN SEALE METROPOLITAN SCHOOL OF DESIGN,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 06,No,,592,C,78,0.745,0.049,427.0,14.0,0.0,2.0,50.0,1002.0,2.0,14.0,114.0,38.81,,,,TX-178904-178904107,56921.0
9385,9385,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,35.6531,-101.39088,,TX-178904-178904108,56921.0
9386,9386,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,27.7638,-97.42681,,TX-178904-178904108,56921.0
9387,9387,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,31.31329,-95.4495,,TX-178904-178904108,56921.0
9388,9388,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,31.79212,-106.45622,,TX-178904-178904108,56921.0
9389,9389,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Suburban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,29.77319,-94.95614,,TX-178904-178904108,56921.0
9390,9390,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Suburban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,32.73492,-96.98534,,TX-178904-178904108,56921.0
9391,9391,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,33.16207,-96.09631,,TX-178904-178904108,56921.0
9392,9392,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,26.19604,-97.71065,,TX-178904-178904108,56921.0
9393,9393,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,29.77372,-95.37936,,TX-178904-178904108,56921.0
9394,9394,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,32.54692,-94.32138,,TX-178904-178904108,56921.0
9395,9395,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,31.43933,-100.46296,,TX-178904-178904108,56921.0
9396,9396,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,29.88477,-97.96221,,TX-178904-178904108,56921.0
9397,9397,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,32.76057,-97.7808,,TX-178904-178904108,56921.0
9398,9398,178904,CORPUS CHRISTI ISD,178904108.0,CROCKETT EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,301,C,78,0.953,0.189,283.0,5.0,2.0,0.0,10.0,564.0,0.0,2.0,26.0,19.75,33.89738,-98.53043,,TX-178904-178904108,56921.0
9399,9399,178904,CORPUS CHRISTI ISD,178904110.0,EVANS SES,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,219,B,80,0.982,0.055,213.0,3.0,0.0,0.0,20.0,394.0,0.0,8.0,18.0,15.87,27.79319,-97.40427,,TX-178904-178904110,56921.0
9400,9400,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,32.47041,-99.75479,,TX-178904-178904111,56921.0
9401,9401,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,27.74222,-97.41529,,TX-178904-178904111,56921.0
9402,9402,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,32.11976,-96.47968,,TX-178904-178904111,56921.0
9403,9403,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,31.91879,-106.41806,,TX-178904-178904111,56921.0
9404,9404,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Suburban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,32.75185,-96.96335,,TX-178904-178904111,56921.0
9405,9405,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,31.47676,-100.47109,,TX-178904-178904111,56921.0
9406,9406,178904,CORPUS CHRISTI ISD,178904111.0,FANNIN EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,360,D,69,0.928,0.111,325.0,10.0,0.0,0.0,10.0,680.0,0.0,4.0,28.0,27.18,33.92496,-98.49761,,TX-178904-178904111,56921.0
9407,9407,178904,CORPUS CHRISTI ISD,178904115.0,GARCIA EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,545,C,77,0.936,0.152,506.0,7.0,0.0,0.0,22.0,1036.0,0.0,12.0,26.0,33.45,27.72366,-98.06497,,TX-178904-178904115,56921.0
9408,9408,178904,CORPUS CHRISTI ISD,178904115.0,GARCIA EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,545,C,77,0.936,0.152,506.0,7.0,0.0,0.0,22.0,1036.0,0.0,12.0,26.0,33.45,27.75445,-97.43413,,TX-178904-178904115,56921.0
9409,9409,178904,CORPUS CHRISTI ISD,178904115.0,GARCIA EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,545,C,77,0.936,0.152,506.0,7.0,0.0,0.0,22.0,1036.0,0.0,12.0,26.0,33.45,29.84867,-95.34908,,TX-178904-178904115,56921.0
9410,9410,178904,CORPUS CHRISTI ISD,178904116.0,GIBSON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,390,D,62,0.967,0.169,376.0,4.0,0.0,0.0,50.0,674.0,0.0,6.0,56.0,22.26,27.79993,-97.4713,,TX-178904-178904116,56921.0
9411,9411,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,30.19941,-97.75481,,TX-178904-178904117,56921.0
9412,9412,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,30.31564,-95.4616,,TX-178904-178904117,56921.0
9413,9413,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,27.75285,-97.40784,,TX-178904-178904117,56921.0
9414,9414,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,33.75201,-96.5512,,TX-178904-178904117,56921.0
9415,9415,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,33.17524,-97.11653,,TX-178904-178904117,56921.0
9416,9416,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,31.78571,-106.46294,,TX-178904-178904117,56921.0
9417,9417,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,32.30896,-96.62839,,TX-178904-178904117,56921.0
9418,9418,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,26.17776,-97.69194,,TX-178904-178904117,56921.0
9419,9419,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,32.6247,-96.80307,,TX-178904-178904117,56921.0
9420,9420,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,32.79888,-98.11469,,TX-178904-178904117,56921.0
9421,9421,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,29.91655,-93.94163,,TX-178904-178904117,56921.0
9422,9422,178904,CORPUS CHRISTI ISD,178904117.0,HOUSTON EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,306,C,79,0.918,0.121,279.0,3.0,0.0,0.0,26.0,560.0,0.0,4.0,24.0,22.95,33.88855,-98.53181,,TX-178904-178904117,56921.0
9423,9423,178904,CORPUS CHRISTI ISD,178904118.0,KOSTORYZ EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,384,B,80,0.878,0.115,321.0,16.0,0.0,10.0,32.0,672.0,0.0,4.0,50.0,25.02,27.71966,-97.40865,,TX-178904-178904118,56921.0
9424,9424,178904,CORPUS CHRISTI ISD,178904121.0,LOS ENCINOS SES,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,279,C,79,0.892,0.161,243.0,7.0,0.0,0.0,2.0,548.0,0.0,0.0,10.0,18.13,27.72666,-97.4452,,TX-178904-178904121,56921.0
9425,9425,178904,CORPUS CHRISTI ISD,178904122.0,SHAW SES,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,359,C,73,0.961,0.203,337.0,8.0,0.0,0.0,12.0,688.0,0.0,0.0,18.0,24.87,27.7679,-97.4299,,TX-178904-178904122,56921.0
9426,9426,178904,CORPUS CHRISTI ISD,178904123.0,MEADOWBROOK EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,332,C,74,0.846,0.081,275.0,6.0,0.0,0.0,18.0,560.0,0.0,10.0,78.0,20.93,27.71882,-97.36728,,TX-178904-178904123,56921.0
9427,9427,178904,CORPUS CHRISTI ISD,178904123.0,MEADOWBROOK EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,332,C,74,0.846,0.081,275.0,6.0,0.0,0.0,18.0,560.0,0.0,10.0,78.0,20.93,32.74564,-97.2589,,TX-178904-178904123,56921.0
9428,9428,178904,CORPUS CHRISTI ISD,178904123.0,MEADOWBROOK EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Suburban,332,C,74,0.846,0.081,275.0,6.0,0.0,0.0,18.0,560.0,0.0,10.0,78.0,20.93,31.51887,-97.15924,,TX-178904-178904123,56921.0
9429,9429,178904,CORPUS CHRISTI ISD,178904124.0,MENGER EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,271,B,86,0.83,0.077,220.0,7.0,4.0,8.0,14.0,436.0,0.0,4.0,80.0,19.79,27.76762,-97.39759,,TX-178904-178904124,56921.0
9430,9430,178904,CORPUS CHRISTI ISD,178904125.0,MONTCLAIR EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,KG - 05,No,Urban,321,C,78,0.832,0.034,258.0,10.0,0.0,2.0,12.0,524.0,2.0,8.0,98.0,24.11,27.72286,-97.35065,,TX-178904-178904125,56921.0
9431,9431,178904,CORPUS CHRISTI ISD,178904125.0,MONTCLAIR EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,KG - 05,No,Suburban,321,C,78,0.832,0.034,258.0,10.0,0.0,2.0,12.0,524.0,2.0,8.0,98.0,24.11,32.85405,-96.63894,,TX-178904-178904125,56921.0
9432,9432,178904,CORPUS CHRISTI ISD,178904127.0,OAK PARK SPECIAL EMPHASIS SCHOOL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,517,D,69,0.963,0.116,484.0,15.0,0.0,0.0,60.0,908.0,0.0,8.0,60.0,34.01,27.7969,-97.4362,,TX-178904-178904127,56921.0
9433,9433,178904,CORPUS CHRISTI ISD,178904130.0,SANDERS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,311,B,82,0.833,0.045,253.0,8.0,0.0,8.0,36.0,530.0,0.0,14.0,38.0,20.05,27.70203,-97.40764,,TX-178904-178904130,56921.0
9434,9434,178904,CORPUS CHRISTI ISD,178904132.0,SCHANEN ESTATES EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,398,B,82,0.872,0.055,339.0,11.0,0.0,2.0,26.0,668.0,4.0,8.0,96.0,27.07,27.7063,-97.39502,,TX-178904-178904132,56921.0
9435,9435,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,29.66153,-95.57646,,TX-178904-178904134,56921.0
9436,9436,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,27.69303,-97.34861,,TX-178904-178904134,56921.0
9437,9437,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,30.19913,-97.71158,,TX-178904-178904134,56921.0
9438,9438,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,29.83842,-95.46186,,TX-178904-178904134,56921.0
9439,9439,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,33.51431,-101.93361,,TX-178904-178904134,56921.0
9440,9440,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,33.5145,-101.933,,TX-178904-178904134,56921.0
9441,9441,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Rural,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,26.4686,-97.77872,,TX-178904-178904134,56921.0
9442,9442,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Urban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,29.41138,-98.45804,,TX-178904-178904134,56921.0
9443,9443,178904,CORPUS CHRISTI ISD,178904134.0,SMITH EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,PK - 05,No,Suburban,421,B,83,0.819,0.074,339.0,7.0,0.0,20.0,38.0,702.0,4.0,18.0,64.0,30.22,30.07011,-95.38012,,TX-178904-178904134,56921.0
9444,9444,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,27.76139,-97.41643,,TX-178904-178904136,56921.0
9445,9445,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,31.82076,-106.44849,,TX-178904-178904136,56921.0
9446,9446,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,32.33014,-96.62308,,TX-178904-178904136,56921.0
9447,9447,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,29.77536,-95.03681,,TX-178904-178904136,56921.0
9448,9448,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,33.128,-96.11119,,TX-178904-178904136,56921.0
9449,9449,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,26.18846,-97.69026,,TX-178904-178904136,56921.0
9450,9450,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,29.78838,-95.37447,,TX-178904-178904136,56921.0
9451,9451,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,34.731,-100.54465,,TX-178904-178904136,56921.0
9452,9452,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Suburban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,26.13536,-97.91684,,TX-178904-178904136,56921.0
9453,9453,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,32.80406,-98.105,,TX-178904-178904136,56921.0
9454,9454,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,35.56227,-100.97735,,TX-178904-178904136,56921.0
9455,9455,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Urban,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,29.91826,-93.9028,,TX-178904-178904136,56921.0
9456,9456,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,29.8958,-97.92328,,TX-178904-178904136,56921.0
9457,9457,178904,CORPUS CHRISTI ISD,178904136.0,TRAVIS EL,REGION 02: CORPUS CHRISTI,NUECES,Elementary,EE - 05,No,Rural,405,D,69,0.983,0.037,395.0,4.0,0.0,0.0,40.0,724.0,0.0,8.0,40.0,27.7,33.13678,-95.60893,,TX-178904-178904136,56921.0
